,Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
1705,Refurbished,Acer Aspire 3 A315-56-304W,Acer,Aspire,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864.0,1495.0,5229510.0
1706,Refurbished,Acer Aspire 3 A315-56-52KD,Acer,Aspire,Intel Core i5-1035G1,Intel UHD Graphics,12,512,SSD,15.6,0,7233.0,1495.0,7875120.0
1707,Refurbished,Acer Aspire 3 A315-56-57QZ,Acer,Aspire,Intel Core i5-1035G1,Intel UHD Graphics,12,512,SSD,15.6,0,7233.0,1495.0,6162585.0
1708,Refurbished,Acer Aspire 3 A315-56-58CJ,Acer,Aspire,Intel Core i5-1035G1,Intel UHD Graphics,12,256,SSD,15.6,0,7233.0,1495.0,6455460.0
1709,Refurbished,Acer Aspire 3 A315-56-75WC,Acer,Aspire,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205.0,2300.0,7851195.0
1710,Refurbished,Acer Aspire 3 A315-58-39L1,Acer,Aspire,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,9388500.0
1711,New,Acer Aspire 3 A315-59-56GV,Acer,Aspire,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,13381335.0
1712,Refurbished,Acer Aspire 5 A514-53-37D2,Acer,Aspire,Intel Core i3-1005G1,Intel UHD Graphics,8,512,SSD,14.0,0,4864.0,1495.0,5514960.0
1713,Refurbished,Acer Aspire 5 A515-54-735N,Acer,Aspire,Intel Core i7-10510U,Intel UHD Graphics,8,512,SSD,15.6,0,6492.0,1495.0,9749520.0
1714,Refurbished,Acer Chromebook 314 CB314-1HT-C2D1,Acer,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,8,128,eMMC,14.0,1,1546.0,317.0,7408500.0
1715,Refurbished,Acer Chromebook 315,Acer,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,8,128,eMMC,15.6,0,1546.0,317.0,6583500.0
1716,Refurbished,Acer ConceptD 3 CN316-73G-75GM,Acer,ConceptD,Intel Core i7-11800H,RTX 3050,16,512,SSD,16.0,0,20086.0,9466.0,31333500.0
1717,Refurbished,Acer Extensa 15 EX215-52-78J5,Acer,Extensa,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205.0,2300.0,6989070.0
1718,Refurbished,Acer Nitro 5 AN515-44-R9E2,Acer,Nitro,AMD Ryzen 7 4800H,GTX 1650,16,512,SSD,15.6,0,18279.0,7878.0,11063745.0
1719,Refurbished,Acer Nitro 5 AN515-55-598S,Acer,Nitro,Intel Core i5-10300H,GTX 1650,8,256,SSD,15.6,0,8283.0,7878.0,7880235.0
1720,Refurbished,Acer Nitro 5 AN515-55-72GW,Acer,Nitro,Intel Core i7-10750H,GTX 1650,16,512,SSD,15.6,0,11662.0,7878.0,11141460.0
1721,Refurbished,Acer Nitro 5 AN515-57-505V,Acer,Nitro,Intel Core i5-11400H,RTX 3050,16,512,SSD,15.6,0,15398.0,9466.0,11000385.0
1722,Refurbished,Acer Nitro 5 AN515-57-73QK,Acer,Nitro,Intel Core i7-11800H,RTX 3050,16,512,SSD,15.6,0,20086.0,9466.0,14618010.0
1723,Refurbished,Acer Nitro 5 AN515-57-75M9,Acer,Nitro,Intel Core i7-11800H,RTX 3050,16,512,SSD,15.6,0,20086.0,9466.0,19783500.0
1724,Refurbished,Acer Nitro 5 AN515-58-730H,Acer,Nitro,Intel Core i7-12700H,RTX 3060,16,1000,SSD,15.6,0,25766.0,16840.0,26383500.0
1725,Refurbished,Acer Nitro 5 AN517-41-R37U,Acer,Nitro,AMD Ryzen 7 5800H,RTX 3070,16,1000,SSD,17.3,0,20856.0,22238.0,20041395.0
1726,Refurbished,Acer Nitro 5 AN517-52-73SP,Acer,Nitro,Intel Core i7-10750H,RTX 3060,16,1000,SSD,17.3,0,11662.0,16840.0,15939660.0
1727,Refurbished,Acer Porsche Design Book RS AP714-51T,Acer,Book,Intel Evo Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,1,9564.0,2657.0,24733500.0
1728,Refurbished,Acer Predator Helios 300 PH315-53-72T7,Acer,Predator,Intel Core i7-10750H,RTX 3060,16,1000,SSD,15.6,0,11662.0,16840.0,15091560.0
1729,Refurbished,Acer Predator Helios 300 PH315-54-76XV,Acer,Predator,Intel Core i7-11800H,RTX 3060,16,1000,SSD,15.6,0,20086.0,16840.0,18121785.0
1730,Refurbished,Acer Predator Helios 300 PH315-54-784L,Acer,Predator,Intel Core i7-11800H,RTX 3070,32,1000,SSD,15.6,0,20086.0,22238.0,22187385.0
1731,Refurbished,Acer Predator Triton 500 SE PT516-51s-74PZ,Acer,Predator,Intel Core i7-11800H,RTX 3060,32,1000,SSD,16.0,0,20086.0,16840.0,28892985.0
1732,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i3-1000NG4,Intel Iris Plus Graphics G4,8,256,SSD,13.3,0,3545.0,2100.0,11715000.0
1733,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i3-1000NG4,Intel Iris Plus Graphics G4,8,256,SSD,13.3,0,3545.0,2100.0,12001605.0
1734,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i3-1000NG4,Intel Iris Plus Graphics G4,8,256,SSD,13.3,0,3545.0,2100.0,12661935.0
1735,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-8210Y,Intel UHD Graphics 617,8,128,SSD,13.3,0,2738.0,855.0,10327515.0
1736,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-1030NG7,Intel Iris Plus Graphics G7,8,256,SSD,13.3,0,5604.0,2300.0,14414400.0
1737,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-8210Y,Intel UHD Graphics 617,8,128,SSD,13.3,0,2738.0,855.0,12294975.0
1738,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-8210Y,Intel UHD Graphics 617,8,128,SSD,13.3,0,2738.0,855.0,10861125.0
1739,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-1030NG7,Intel Iris Plus Graphics G7,8,256,SSD,13.3,0,5604.0,2300.0,18118320.0
1740,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-1030NG7,Intel Iris Plus Graphics G7,8,256,SSD,13.3,0,5604.0,2300.0,12457500.0
1741,Refurbished,Apple MacBook Air,Apple,MacBook Air,Intel Core i5-1030NG7,Intel Iris Plus Graphics G7,8,512,SSD,13.3,0,5604.0,2300.0,16830165.0
1742,Refurbished,Apple MacBook Air i5,Apple,MacBook Air,Intel Core i5-5250U,Intel HD Graphics 6000,4,256,SSD,13.3,0,2447.0,873.0,5346000.0
1743,Refurbished,Apple MacBook,Apple,Macbook,Intel Core M3,Intel HD Graphics,8,256,SSD,12.0,0,2178.0,602.0,10132320.0
1744,Refurbished,Apple MacBook Pro 2021,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,16,1000,SSD,14.2,0,21899.0,9850.0,41250165.0
1745,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,16,1000,SSD,16.2,0,21899.0,9850.0,49153500.0
1746,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,16,1000,SSD,16.2,0,21899.0,9850.0,48675000.0
1747,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,16,512,SSD,14.2,0,21899.0,9850.0,41250165.0
1748,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 Pro 10 Core 3200 MHz,Apple M1 Pro GPU,32,1000,SSD,14.2,0,21899.0,9850.0,41250165.0
1749,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 8 Core 3200 MHz,Apple M1 GPU,16,1000,SSD,13.3,0,14145.0,4850.0,32983500.0
1750,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Apple M1 8 Core 3200 MHz,Apple M1 GPU,8,256,SSD,13.3,0,14145.0,4850.0,16991040.0
1751,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,128,SSD,13.3,0,7443.0,1749.0,14957250.0
1752,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,128,SSD,13.3,0,7443.0,1749.0,14957250.0
1753,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8279U,Intel Iris Plus Graphics 655,8,256,SSD,13.3,0,7505.0,1719.0,12617055.0
1754,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8279U,Intel Iris Plus Graphics 655,8,256,SSD,13.3,0,7505.0,1719.0,15289725.0
1755,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8279U,Intel Iris Plus Graphics 655,8,256,SSD,13.3,0,7505.0,1719.0,12617055.0
1756,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8279U,Intel Iris Plus Graphics 655,8,512,SSD,13.3,0,7505.0,1719.0,13273590.0
1757,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8279U,Intel Iris Plus Graphics 655,8,512,SSD,13.3,0,7505.0,1719.0,16953750.0
1758,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,1000,SSD,13.3,0,8838.0,2300.0,24606945.0
1759,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,1000,SSD,13.3,0,8838.0,2300.0,24606945.0
1760,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,512,SSD,13.3,0,8838.0,2300.0,21445875.0
1761,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.3,0,7443.0,1749.0,13470600.0
1762,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.3,0,7443.0,1749.0,19057665.0
1763,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,512,SSD,13.3,0,7443.0,1749.0,17545110.0
1764,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,512,SSD,13.3,0,7443.0,1749.0,21445875.0
1765,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i7-8750H,Intel UHD Graphics 630,16,256,SSD,15.4,0,9837.0,1236.0,18451125.0
1766,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i9-8950HK,Radeon RX 560X,16,512,SSD,15.4,0,10387.0,3168.0,23275725.0
1767,Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i9-8950HK,Radeon RX 560X,16,512,SSD,15.4,0,10387.0,3168.0,23275725.0
1768,Refurbished,Apple MacBook Pro Touch Bar,Apple,MacBook Pro,Intel Core i7-1068NG7,Intel Iris Plus Graphics G7,16,1000,SSD,13.3,0,9315.0,2300.0,26936250.0
1769,Refurbished,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.6,0,15648.0,6300.0,25063500.0
1770,Refurbished,Apple Macbook Pro Intel Core i9/32GB,Apple,MacBook Pro,Intel Core i9-9980HK,Radeon Pro 5500M,32,2000,SSD,16.0,0,14012.0,6723.0,44738100.0
1771,Refurbished,Asus Chromebook 14 C424MA-EB0088,Asus,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,8,64,eMMC,14.0,0,1546.0,317.0,6583500.0
1772,Refurbished,Asus E510MA-BQ509TS,Asus,E510,Intel Celeron N4020,Intel UHD Graphics 600,4,128,eMMC,15.6,0,1546.0,317.0,4933500.0
1773,Refurbished,Asus ExpertBook B1 B1500CEAE-EJ0609T,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9564.0,2657.0,11533500.0
1774,Refurbished,Asus ExpertBook L1500CDA-EJ0480R,Asus,ExpertBook,AMD Ryzen 3 3250U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3748.0,889.0,7738500.0
1775,Refurbished,Asus F415JA-EK395,Asus,F415,Intel Core i5-1035G1,Intel UHD Graphics,8,512,SSD,14.0,0,7233.0,1495.0,6653295.0
1776,Refurbished,Asus F515JA-BQ1126T,Asus,F515,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205.0,2300.0,11533500.0
1777,Refurbished,Asus P1411CJA-BV377R,Asus,P1411,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,14.0,0,7233.0,1495.0,9058500.0
1778,Refurbished,Asus ROG Flow X13 GV301QH-K5254T,Asus,ROG,AMD Ryzen 9 5980HS,RTX 3080,32,1000,SSD,13.4,1,20443.0,25128.0,34633500.0
1779,Refurbished,Asus ROG G513QM-HF026,Asus,ROG,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,16843860.0
1780,Refurbished,Asus ROG G513QM-HF246,Asus,ROG,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,19530720.0
1781,Refurbished,Asus ROG G513QM-HF326,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3060,16,1000,SSD,15.6,0,22369.0,16840.0,21433500.0
1782,Refurbished,Asus ROG Strix G15 G512LW-HN038,Asus,ROG,Intel Core i7-10750H,RTX 2070,16,512,SSD,15.6,0,11662.0,16101.0,18254610.0
1783,Refurbished,Asus ROG Strix SCAR 15 G533QS-HF009T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3080,32,1000,SSD,15.6,0,22369.0,25128.0,34176285.0
1784,Refurbished,Asus ROG Strix SCAR 17 G733QR-K4008T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3070,32,1000,SSD,17.3,0,22369.0,22238.0,31872060.0
1785,Refurbished,Asus ROG Zephyrus G14 GA401II-HE004,Asus,ROG,AMD Ryzen 7 4800HS,GTX 1650,16,1000,SSD,14.0,0,18128.0,7878.0,12734535.0
1786,Refurbished,Asus ROG Zephyrus G14 GA401II-HE004T,Asus,ROG,AMD Ryzen 7 4800HS,GTX 1650,16,1000,SSD,14.0,0,18128.0,7878.0,14059485.0
1787,Refurbished,Asus ROG Zephyrus G14 GA401IU-HA134T,Asus,ROG,AMD Ryzen 9 4900HS,GTX 1660,16,1000,SSD,14.0,0,18880.0,11659.0,23083500.0
1788,Refurbished,Asus ROG Zephyrus G14 GA402RK-L8150W,Asus,ROG,AMD Ryzen 9 6900HS,RX 6800S,32,1000,SSD,14.0,0,23237.0,15816.0,46183500.0
1789,Refurbished,Asus ROG Zephyrus S17 GX701LXS-HG032T,Asus,ROG,Intel Core i7-10875H,RTX 2080,32,1000,SSD,17.3,0,14676.0,18750.0,29582685.0
1790,Refurbished,Asus ROG Zephyrus S17 GX703HS-KF015T,Asus,ROG,Intel Core i9-11900H,RTX 3080,32,3000,SSD,17.3,0,20244.0,25128.0,57733665.0
1791,Refurbished,Asus Rog Strix G15 G512LU-HN161,Asus,ROG,Intel Core i7-10750H,GTX 1660,16,1000,SSD,15.6,0,11662.0,11659.0,14523135.0
1792,Refurbished,Asus Rog Strix G15 G512LV-HN221,Asus,ROG,Intel Core i7-10870H,RTX 2060,16,1000,SSD,15.6,0,14215.0,14116.0,14127960.0
1793,Refurbished,Asus Rog Strix G15 G513QR-HF010T,Asus,ROG,AMD Ryzen 7 5800H,RTX 3070,16,1000,SSD,15.6,0,20856.0,22238.0,24733500.0
1794,Refurbished,Asus Rog Strix G15 G513QR-HF120,Asus,ROG,AMD Ryzen 7 5800H,RTX 3070,32,1000,SSD,15.6,0,20856.0,22238.0,23059410.0
1795,Refurbished,Asus Rog Strix G17 G713QR-HG053,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3070,32,1000,SSD,17.3,0,22369.0,22238.0,32983500.0
1796,Refurbished,Asus Rog Strix G531GT-BQ165,Asus,ROG,Intel Core i7-9750H,GTX 1650,16,512,SSD,15.6,0,10705.0,7878.0,13454760.0
1797,Refurbished,Asus Rog Strix G731GW-EV178,Asus,ROG,Intel Core i7-9750H,RTX 2070,32,1000,SSD,17.3,0,10705.0,16101.0,24185535.0
1798,Refurbished,Asus Rog Strix SCAR 17 G732LXS-HG066T,Asus,ROG,Intel Core i9-10980HK,RTX 2080,32,1000,SSD,17.3,0,15239.0,18750.0,29208960.0
1799,Refurbished,Asus Rog Strix SCAR 17 G733QS-K4170T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3080,64,1000,SSD,17.3,0,22369.0,25128.0,47376285.0
1800,Refurbished,Asus Rog Strix SCAR17 G732LXS-HG014T,Asus,ROG,Intel Core i7-10875H,RTX 2080,32,1000,SSD,17.3,0,14676.0,18750.0,25933710.0
1801,Refurbished,Asus Rog Strix Scar17 G732LWS-HG053T,Asus,ROG,Intel Core i9-10980HK,RTX 2070,32,1000,SSD,17.3,0,15239.0,16101.0,30712110.0
1802,Refurbished,Asus Rog Zephyrus G14 GA401IU-HE002,Asus,ROG,AMD Ryzen 7 4800HS,GTX 1660 Ti,16,1000,SSD,14.0,0,18128.0,12907.0,14100735.0
1803,Refurbished,Asus Rog Zephyrus G15 GA502IV-HN024,Asus,ROG,AMD Ryzen 7 4800HS,RTX 2060,16,1000,SSD,15.6,0,18128.0,14116.0,18002985.0
1804,Refurbished,Asus Rog Zephyrus M15 GU502LV-AZ057T,Asus,ROG,Intel Core i7-10750H,RTX 2060,16,512,SSD,15.6,0,11662.0,14116.0,17610285.0
1805,Refurbished,Asus Rog Zephyrus M15 GU502LW-HN071T,Asus,ROG,Intel Core i7-10750H,RTX 2070,16,1000,SSD,15.6,0,11662.0,16101.0,20972985.0
1806,Refurbished,Asus Rog Zephyrus S GX701GWR-H6063T,Asus,ROG,Intel Core i7-9750H,RTX 2070,16,512,SSD,17.3,0,10705.0,16101.0,27203385.0
1807,Refurbished,Asus TUF Dash F15 FX516PM-HN023,Asus,TUF,Intel Core i7-11370H,RTX 3060,16,512,SSD,15.6,0,11646.0,16840.0,15556860.0
1808,Refurbished,Asus TUF Dash F15 FX516PM-HN024,Asus,TUF,Intel Core i7-11370H,RTX 3060,16,1000,SSD,15.6,0,11646.0,16840.0,13701435.0
1809,Refurbished,Asus TUF Gaming A15 FA506IV-HN337,Asus,TUF,AMD Ryzen 7 4800H,RTX 2060,16,1000,SSD,15.6,0,18279.0,14116.0,12499245.0
1810,Refurbished,Asus TUF Gaming A15 FA506QM-HN005,Asus,TUF,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,19389810.0
1811,Refurbished,Asus TUF Gaming A15 FA507RR-HN003,Asus,TUF,AMD Ryzen 7 6800H,RTX 3070,16,1000,SSD,15.6,0,23136.0,22238.0,32983500.0
1812,Refurbished,Asus TUF Gaming A17 FA706QM-HX001,Asus,TUF,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,17.3,0,20856.0,16840.0,20958795.0
1813,Refurbished,Asus TUF Gaming F15 FX506LH-BQ116,Asus,TUF,Intel Core i7-10870H,GTX 1650,16,1000,SSD,15.6,0,14215.0,7878.0,10761135.0
1814,Refurbished,Asus TUF Gaming F15 FX506LH-HN129,Asus,TUF,Intel Core i7-10870H,GTX 1650,16,512,SSD,15.6,0,14215.0,7878.0,10000485.0
1815,Refurbished,Asus TUF Gaming F15 FX506LH-HN129T,Asus,TUF,Intel Core i7-10870H,GTX 1650,16,512,SSD,15.6,0,14215.0,7878.0,13113210.0
1816,Refurbished,Asus TUF Gaming FX505DV-AL014,Asus,TUF,AMD Ryzen 7 3750H,RTX 2060,16,512,SSD,15.6,0,8046.0,14116.0,12640485.0
1817,Refurbished,Asus TUF Gaming FX505DV-AL116,Asus,TUF,AMD Ryzen 7 3750H,RTX 2060,16,1000,SSD,15.6,0,8046.0,14116.0,14085885.0
1818,Refurbished,Asus Tuf Gaming A15 FA506II-BQ029,Asus,TUF,AMD Ryzen 7 4800H,GTX 1650,16,1000,SSD,15.6,0,18279.0,7878.0,10681935.0
1819,Refurbished,Asus Tuf Gaming A15 FA506IU-HN278,Asus,TUF,AMD Ryzen 7 4800H,GTX 1660,16,1000,SSD,15.6,0,18279.0,11659.0,12963885.0
1820,Refurbished,Asus VivoBook 14 M413DA-EB462,Asus,VivoBook,AMD Ryzen 7 3700U,AMD Radeon Vega 10 Graphics,8,512,SSD,14.0,0,7099.0,1544.0,8179710.0
1821,Refurbished,Asus VivoBook 15 F515JA-EJ066,Asus,VivoBook,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864.0,1495.0,6003195.0
1822,Refurbished,Asus VivoBook 15 OLED K513EA-L12437T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,12,512,SSD,15.6,0,10011.0,2657.0,13183500.0
1823,Refurbished,Asus VivoBook 15 X513EA-BQ003T,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9074835.0
1824,Refurbished,Asus VivoBook 15 X513EA-BQ004T,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,11533500.0
1825,Refurbished,Asus VivoBook S14 S433EA-EB1149T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,13183500.0
1826,Refurbished,Asus VivoBook S15 S533EA-BN246T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,13183500.0
1827,Refurbished,Asus VivoBook S433EA-AM423T,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,9564.0,2657.0,11533500.0
1828,Refurbished,Asus VivoBook S433EQ-EB048T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,16483500.0
1829,Refurbished,Asus ZenBook 14 UX425EA-BM020T,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,14008500.0
1830,Refurbished,Asus ZenBook Flip S 13 UX371EA-HL259T,Asus,ZenBook,Intel Evo Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,1,10011.0,2657.0,18149835.0
1831,Refurbished,Asus Zenbook 14 UM425IA-AM006T,Asus,ZenBook,AMD Ryzen 7 4700U,AMD Radeon Graphics,16,512,SSD,14.0,0,13232.0,2034.0,13183500.0
1832,Refurbished,Asus Zenbook 14 UM431DA-AM011R AMD Ryzen R5 3500U,Asus,ZenBook,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,512,SSD,14.0,0,6868.0,1577.0,9430410.0
1833,Refurbished,Asus Zenbook 14 UX425EA-HM165T,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,15675000.0
1834,Refurbished,Asus Zenbook 14 UX425EA-KI359T,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,14008500.0
1835,Refurbished,Dell Latitude 3400,Dell,Latitude,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5861.0,1042.0,9556800.0
1836,Refurbished,Dell Latitude 5480,Dell,Latitude,Intel Core i5-7300U,Intel HD Graphics 620,8,256,SSD,14.0,0,3640.0,921.0,8068500.0
1837,Refurbished,Dell Latitude 5490,Dell,Latitude,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5821.0,1042.0,8233500.0
1838,Refurbished,Dell Latitude E5470,Dell,Latitude,Intel Core i5-6300U,Intel HD Graphics 520,8,240,SSD,14.0,0,3214.0,864.0,8233500.0
1839,Refurbished,Dell Latitude E5550,Dell,Latitude,Intel Core i5-5300U,Intel HD Graphics 5500,8,128,SSD,15.6,0,2713.0,593.0,8068500.0
1840,Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6300U,Intel HD Graphics 520,16,256,SSD,14.0,0,3214.0,864.0,8728500.0
1841,Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6300U,Intel HD Graphics 520,8,256,SSD,14.0,0,3214.0,864.0,8563665.0
1842,Refurbished,Dell Vostro 3515,Dell,Vostro,AMD Ryzen 5 3450U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6699.0,1577.0,10189410.0
1843,Refurbished,Dell Vostro 5301,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9564.0,2657.0,6942210.0
1844,Refurbished,Dell Vostro 5301,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,13.3,0,9564.0,2657.0,8441235.0
1845,Refurbished,Dell Vostro 5502,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9073845.0
1846,Refurbished,Dell XPS 13 9300,Dell,XPS,Intel Core i5-1035G1,Intel UHD Graphics,8,512,SSD,13.4,0,7233.0,1495.0,11533500.0
1847,Refurbished,Dell XPS 7390,Dell,XPS,Intel Core i7-10510U,Intel UHD Graphics,16,512,SSD,13.3,0,6492.0,1495.0,17933520.0
1848,Refurbished,Dynabook Toshiba Satellite Pro C50-G-10S,Dynabook Toshiba,Satellite Pro,Intel Core i7-10510U,Intel UHD Graphics,8,256,SSD,15.6,0,6492.0,1495.0,7055235.0
1849,Refurbished,Dynabook Toshiba Satellite Pro C50-H-114,Dynabook Toshiba,Satellite Pro,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205.0,2300.0,6723585.0
1850,Refurbished,Dynabook Toshiba Tecra A40-J-17N,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564.0,2657.0,14668500.0
1851,Refurbished,Gigabyte A7 X1-CES1130SH,Gigabyte,A7,AMD Ryzen 9 5900HX,RTX 3070,16,512,SSD,17.3,0,22369.0,22238.0,21382185.0
1852,Refurbished,Gigabyte AERO 15 OLED KC-8ES5130VP,Gigabyte,Aero,Intel Core i7-10870H,RTX 3060,16,512,SSD,15.6,0,14215.0,16840.0,22005885.0
1853,Refurbished,Gigabyte AERO 15 OLED KD-72ES624SP,Gigabyte,Aero,Intel Core i7-11800H,RTX 3060,16,1000,SSD,15.6,0,20086.0,16840.0,19524120.0
1854,Refurbished,Gigabyte AERO 15 OLED WB-8ES5130SD,Gigabyte,Aero,Intel Core i7-10875H,RTX 2070,16,512,SSD,15.6,0,14676.0,16101.0,18620910.0
1855,Refurbished,Gigabyte AERO 15 OLED WB-9ES5150SP,Gigabyte,Aero,Intel Core i9-10980HK,RTX 2070,16,1000,SSD,15.6,0,15239.0,16101.0,21675060.0
